,FundID,Risk_level,std_dev_per_fund,var_per_fund
104,36,Low,0.0408824235925278,-0.06724560272473579
105,36,Low,0.0408824235925278,-0.06724560272473579
106,36,Low,0.0408824235925278,-0.06724560272473579
107,36,Low,0.0408824235925278,-0.06724560272473579
108,36,Low,0.0408824235925278,-0.06724560272473579
109,36,Low,0.0408824235925278,-0.06724560272473579
110,36,Low,0.0408824235925278,-0.06724560272473579
111,36,Low,0.0408824235925278,-0.06724560272473579
112,36,Low,0.0408824235925278,-0.06724560272473579
113,36,Low,0.0408824235925278,-0.06724560272473579
114,36,Low,0.0408824235925278,-0.06724560272473579
115,36,Low,0.0408824235925278,-0.06724560272473579
116,36,Low,0.0408824235925278,-0.06724560272473579
117,36,Low,0.0408824235925278,-0.06724560272473579
118,4,Low,0.041183875666219,-0.06774144726149879
119,4,Low,0.041183875666219,-0.06774144726149879
120,4,Low,0.041183875666219,-0.06774144726149879
121,4,Low,0.041183875666219,-0.06774144726149879
122,4,Low,0.041183875666219,-0.06774144726149879
123,4,Low,0.041183875666219,-0.06774144726149879
124,4,Low,0.041183875666219,-0.06774144726149879
125,4,Low,0.041183875666219,-0.06774144726149879
126,4,Low,0.041183875666219,-0.06774144726149879
127,4,Low,0.041183875666219,-0.06774144726149879
128,4,Low,0.041183875666219,-0.06774144726149879
129,4,Low,0.041183875666219,-0.06774144726149879
130,4,Low,0.041183875666219,-0.06774144726149879
131,4,Low,0.041183875666219,-0.06774144726149879
132,4,Low,0.041183875666219,-0.06774144726149879
133,4,Low,0.041183875666219,-0.06774144726149879
134,4,Low,0.041183875666219,-0.06774144726149879
135,4,Low,0.041183875666219,-0.06774144726149879
136,4,Low,0.041183875666219,-0.06774144726149879
137,4,Low,0.041183875666219,-0.06774144726149879
138,4,Low,0.041183875666219,-0.06774144726149879
139,4,Low,0.041183875666219,-0.06774144726149879
140,4,Low,0.041183875666219,-0.06774144726149879
141,4,Low,0.041183875666219,-0.06774144726149879
142,4,Low,0.041183875666219,-0.06774144726149879
143,4,Low,0.041183875666219,-0.06774144726149879
144,4,Low,0.041183875666219,-0.06774144726149879
145,4,Low,0.041183875666219,-0.06774144726149879
146,4,Low,0.041183875666219,-0.06774144726149879
147,4,Low,0.041183875666219,-0.06774144726149879
148,4,Low,0.041183875666219,-0.06774144726149879
149,4,Low,0.041183875666219,-0.06774144726149879
150,4,Low,0.041183875666219,-0.06774144726149879
151,4,Low,0.041183875666219,-0.06774144726149879
152,4,Low,0.041183875666219,-0.06774144726149879
153,4,Low,0.041183875666219,-0.06774144726149879
154,4,Low,0.041183875666219,-0.06774144726149879
155,4,Low,0.041183875666219,-0.06774144726149879
156,4,Low,0.041183875666219,-0.06774144726149879
157,4,Low,0.041183875666219,-0.06774144726149879
158,4,Low,0.041183875666219,-0.06774144726149879
159,4,Low,0.041183875666219,-0.06774144726149879
160,4,Low,0.041183875666219,-0.06774144726149879
161,4,Low,0.041183875666219,-0.06774144726149879
162,4,Low,0.041183875666219,-0.06774144726149879
163,4,Low,0.041183875666219,-0.06774144726149879
164,4,Low,0.041183875666219,-0.06774144726149879
165,4,Low,0.041183875666219,-0.06774144726149879
166,4,Low,0.041183875666219,-0.06774144726149879
167,4,Low,0.041183875666219,-0.06774144726149879
168,4,Low,0.041183875666219,-0.06774144726149879
169,4,Low,0.041183875666219,-0.06774144726149879
170,4,Low,0.041183875666219,-0.06774144726149879
171,4,Low,0.041183875666219,-0.06774144726149879
172,4,Low,0.041183875666219,-0.06774144726149879
173,4,Low,0.041183875666219,-0.06774144726149879
174,4,Low,0.041183875666219,-0.06774144726149879
175,4,Low,0.041183875666219,-0.06774144726149879
176,4,Low,0.041183875666219,-0.06774144726149879
177,77,Low,0.04001476479251942,-0.06581843100058564
178,77,Low,0.04001476479251942,-0.06581843100058564
179,77,Low,0.04001476479251942,-0.06581843100058564
180,77,Low,0.04001476479251942,-0.06581843100058564
181,77,Low,0.04001476479251942,-0.06581843100058564
182,77,Low,0.04001476479251942,-0.06581843100058564
183,77,Low,0.04001476479251942,-0.06581843100058564
184,77,Low,0.04001476479251942,-0.06581843100058564
185,77,Low,0.04001476479251942,-0.06581843100058564
186,77,Low,0.04001476479251942,-0.06581843100058564
187,77,Low,0.04001476479251942,-0.06581843100058564
188,77,Low,0.04001476479251942,-0.06581843100058564
189,77,Low,0.04001476479251942,-0.06581843100058564
190,77,Low,0.04001476479251942,-0.06581843100058564
191,77,Low,0.04001476479251942,-0.06581843100058564
192,77,Low,0.04001476479251942,-0.06581843100058564
193,77,Low,0.04001476479251942,-0.06581843100058564
194,77,Low,0.04001476479251942,-0.06581843100058564
195,77,Low,0.04001476479251942,-0.06581843100058564
196,77,Low,0.04001476479251942,-0.06581843100058564
197,77,Low,0.04001476479251942,-0.06581843100058564
198,77,Low,0.04001476479251942,-0.06581843100058564
199,77,Low,0.04001476479251942,-0.06581843100058564
200,77,Low,0.04001476479251942,-0.06581843100058564
201,77,Low,0.04001476479251942,-0.06581843100058564
202,77,Low,0.04001476479251942,-0.06581843100058564
203,77,Low,0.04001476479251942,-0.06581843100058564
204,77,Low,0.04001476479251942,-0.06581843100058564
205,77,Low,0.04001476479251942,-0.06581843100058564
206,77,Low,0.04001476479251942,-0.06581843100058564
207,77,Low,0.04001476479251942,-0.06581843100058564
208,77,Low,0.04001476479251942,-0.06581843100058564
209,77,Low,0.04001476479251942,-0.06581843100058564
210,77,Low,0.04001476479251942,-0.06581843100058564
211,77,Low,0.04001476479251942,-0.06581843100058564
212,77,Low,0.04001476479251942,-0.06581843100058564
213,77,Low,0.04001476479251942,-0.06581843100058564
214,77,Low,0.04001476479251942,-0.06581843100058564
215,77,Low,0.04001476479251942,-0.06581843100058564
216,77,Low,0.04001476479251942,-0.06581843100058564
217,77,Low,0.04001476479251942,-0.06581843100058564
218,77,Low,0.04001476479251942,-0.06581843100058564
219,77,Low,0.04001476479251942,-0.06581843100058564
220,77,Low,0.04001476479251942,-0.06581843100058564
221,77,Low,0.04001476479251942,-0.06581843100058564
222,77,Low,0.04001476479251942,-0.06581843100058564
223,77,Low,0.04001476479251942,-0.06581843100058564
224,77,Low,0.04001476479251942,-0.06581843100058564
225,77,Low,0.04001476479251942,-0.06581843100058564
226,77,Low,0.04001476479251942,-0.06581843100058564
227,77,Low,0.04001476479251942,-0.06581843100058564
228,77,Low,0.04001476479251942,-0.06581843100058564
229,77,Low,0.04001476479251942,-0.06581843100058564
230,77,Low,0.04001476479251942,-0.06581843100058564
231,77,Low,0.04001476479251942,-0.06581843100058564
232,77,Low,0.04001476479251942,-0.06581843100058564
233,77,Low,0.04001476479251942,-0.06581843100058564
234,77,Low,0.04001476479251942,-0.06581843100058564
235,77,Low,0.04001476479251942,-0.06581843100058564
236,21,Low,0.0394437544829305,-0.06487920262183162
237,21,Low,0.0394437544829305,-0.06487920262183162
238,21,Low,0.0394437544829305,-0.06487920262183162
239,21,Low,0.0394437544829305,-0.06487920262183162
240,21,Low,0.0394437544829305,-0.06487920262183162
241,21,Low,0.0394437544829305,-0.06487920262183162
242,21,Low,0.0394437544829305,-0.06487920262183162
243,21,Low,0.0394437544829305,-0.06487920262183162
244,21,Low,0.0394437544829305,-0.06487920262183162
245,21,Low,0.0394437544829305,-0.06487920262183162
246,21,Low,0.0394437544829305,-0.06487920262183162
247,21,Low,0.0394437544829305,-0.06487920262183162
248,21,Low,0.0394437544829305,-0.06487920262183162
249,21,Low,0.0394437544829305,-0.06487920262183162
250,21,Low,0.0394437544829305,-0.06487920262183162
251,21,Low,0.0394437544829305,-0.06487920262183162
252,21,Low,0.0394437544829305,-0.06487920262183162
253,21,Low,0.0394437544829305,-0.06487920262183162
254,21,Low,0.0394437544829305,-0.06487920262183162
255,21,Low,0.0394437544829305,-0.06487920262183162
256,21,Low,0.0394437544829305,-0.06487920262183162
257,21,Low,0.0394437544829305,-0.06487920262183162
258,21,Low,0.0394437544829305,-0.06487920262183162
259,21,Low,0.0394437544829305,-0.06487920262183162
260,21,Low,0.0394437544829305,-0.06487920262183162
261,21,Low,0.0394437544829305,-0.06487920262183162
262,21,Low,0.0394437544829305,-0.06487920262183162
263,21,Low,0.0394437544829305,-0.06487920262183162
264,21,Low,0.0394437544829305,-0.06487920262183162
265,21,Low,0.0394437544829305,-0.06487920262183162
266,21,Low,0.0394437544829305,-0.06487920262183162
267,21,Low,0.0394437544829305,-0.06487920262183162
268,21,Low,0.0394437544829305,-0.06487920262183162
269,21,Low,0.0394437544829305,-0.06487920262183162
270,21,Low,0.0394437544829305,-0.06487920262183162
271,21,Low,0.0394437544829305,-0.06487920262183162
272,21,Low,0.0394437544829305,-0.06487920262183162
273,21,Low,0.0394437544829305,-0.06487920262183162
274,21,Low,0.0394437544829305,-0.06487920262183162
275,21,Low,0.0394437544829305,-0.06487920262183162
276,21,Low,0.0394437544829305,-0.06487920262183162
277,21,Low,0.0394437544829305,-0.06487920262183162
278,21,Low,0.0394437544829305,-0.06487920262183162
279,21,Low,0.0394437544829305,-0.06487920262183162
280,21,Low,0.0394437544829305,-0.06487920262183162
281,21,Low,0.0394437544829305,-0.06487920262183162
282,21,Low,0.0394437544829305,-0.06487920262183162
283,21,Low,0.0394437544829305,-0.06487920262183162
284,21,Low,0.0394437544829305,-0.06487920262183162
285,21,Low,0.0394437544829305,-0.06487920262183162
286,21,Low,0.0394437544829305,-0.06487920262183162
287,21,Low,0.0394437544829305,-0.06487920262183162
288,21,Low,0.0394437544829305,-0.06487920262183162
289,21,Low,0.0394437544829305,-0.06487920262183162
290,21,Low,0.0394437544829305,-0.06487920262183162
291,21,Low,0.0394437544829305,-0.06487920262183162
292,21,Low,0.0394437544829305,-0.06487920262183162
293,21,Low,0.0394437544829305,-0.06487920262183162
294,21,Low,0.0394437544829305,-0.06487920262183162
295,25,Low,0.04232242794083361,-0.06961419909987249
296,25,Low,0.04232242794083361,-0.06961419909987249
297,25,Low,0.04232242794083361,-0.06961419909987249
298,25,Low,0.04232242794083361,-0.06961419909987249
299,25,Low,0.04232242794083361,-0.06961419909987249
300,25,Low,0.04232242794083361,-0.06961419909987249
301,25,Low,0.04232242794083361,-0.06961419909987249
302,25,Low,0.04232242794083361,-0.06961419909987249
303,25,Low,0.04232242794083361,-0.06961419909987249
304,25,Low,0.04232242794083361,-0.06961419909987249
305,25,Low,0.04232242794083361,-0.06961419909987249
306,25,Low,0.04232242794083361,-0.06961419909987249
307,25,Low,0.04232242794083361,-0.06961419909987249
308,25,Low,0.04232242794083361,-0.06961419909987249
309,25,Low,0.04232242794083361,-0.06961419909987249
310,25,Low,0.04232242794083361,-0.06961419909987249
311,25,Low,0.04232242794083361,-0.06961419909987249
312,25,Low,0.04232242794083361,-0.06961419909987249
313,25,Low,0.04232242794083361,-0.06961419909987249
314,25,Low,0.04232242794083361,-0.06961419909987249
315,25,Low,0.04232242794083361,-0.06961419909987249
316,25,Low,0.04232242794083361,-0.06961419909987249
317,25,Low,0.04232242794083361,-0.06961419909987249
318,25,Low,0.04232242794083361,-0.06961419909987249
319,25,Low,0.04232242794083361,-0.06961419909987249
320,25,Low,0.04232242794083361,-0.06961419909987249
321,25,Low,0.04232242794083361,-0.06961419909987249
322,25,Low,0.04232242794083361,-0.06961419909987249
323,25,Low,0.04232242794083361,-0.06961419909987249
324,25,Low,0.04232242794083361,-0.06961419909987249
325,25,Low,0.04232242794083361,-0.06961419909987249
326,25,Low,0.04232242794083361,-0.06961419909987249
327,25,Low,0.04232242794083361,-0.06961419909987249
328,25,Low,0.04232242794083361,-0.06961419909987249
329,25,Low,0.04232242794083361,-0.06961419909987249
330,25,Low,0.04232242794083361,-0.06961419909987249
331,25,Low,0.04232242794083361,-0.06961419909987249
332,25,Low,0.04232242794083361,-0.06961419909987249
333,25,Low,0.04232242794083361,-0.06961419909987249
334,25,Low,0.04232242794083361,-0.06961419909987249
335,25,Low,0.04232242794083361,-0.06961419909987249
336,25,Low,0.04232242794083361,-0.06961419909987249
337,25,Low,0.04232242794083361,-0.06961419909987249
338,25,Low,0.04232242794083361,-0.06961419909987249
339,25,Low,0.04232242794083361,-0.06961419909987249
340,25,Low,0.04232242794083361,-0.06961419909987249
341,25,Low,0.04232242794083361,-0.06961419909987249
342,25,Low,0.04232242794083361,-0.06961419909987249
343,25,Low,0.04232242794083361,-0.06961419909987249
344,25,Low,0.04232242794083361,-0.06961419909987249
345,25,Low,0.04232242794083361,-0.06961419909987249
346,25,Low,0.04232242794083361,-0.06961419909987249
347,25,Low,0.04232242794083361,-0.06961419909987249
348,25,Low,0.04232242794083361,-0.06961419909987249
349,25,Low,0.04232242794083361,-0.06961419909987249
350,25,Low,0.04232242794083361,-0.06961419909987249
351,25,Low,0.04232242794083361,-0.06961419909987249
352,25,Low,0.04232242794083361,-0.06961419909987249
353,25,Low,0.04232242794083361,-0.06961419909987249
354,64,Low,0.03656430210024374,-0.060142924926535245
355,64,Low,0.03656430210024374,-0.060142924926535245
356,64,Low,0.03656430210024374,-0.060142924926535245
357,64,Low,0.03656430210024374,-0.060142924926535245
358,64,Low,0.03656430210024374,-0.060142924926535245
359,64,Low,0.03656430210024374,-0.060142924926535245
360,64,Low,0.03656430210024374,-0.060142924926535245
361,64,Low,0.03656430210024374,-0.060142924926535245
362,64,Low,0.03656430210024374,-0.060142924926535245
363,64,Low,0.03656430210024374,-0.060142924926535245
364,64,Low,0.03656430210024374,-0.060142924926535245
365,64,Low,0.03656430210024374,-0.060142924926535245
366,64,Low,0.03656430210024374,-0.060142924926535245
367,64,Low,0.03656430210024374,-0.060142924926535245
368,64,Low,0.03656430210024374,-0.060142924926535245
369,64,Low,0.03656430210024374,-0.060142924926535245
370,64,Low,0.03656430210024374,-0.060142924926535245
371,64,Low,0.03656430210024374,-0.060142924926535245
372,64,Low,0.03656430210024374,-0.060142924926535245
373,64,Low,0.03656430210024374,-0.060142924926535245
374,64,Low,0.03656430210024374,-0.060142924926535245
375,64,Low,0.03656430210024374,-0.060142924926535245
376,64,Low,0.03656430210024374,-0.060142924926535245
377,64,Low,0.03656430210024374,-0.060142924926535245
378,64,Low,0.03656430210024374,-0.060142924926535245
379,64,Low,0.03656430210024374,-0.060142924926535245
380,64,Low,0.03656430210024374,-0.060142924926535245
381,64,Low,0.03656430210024374,-0.060142924926535245
382,64,Low,0.03656430210024374,-0.060142924926535245
383,64,Low,0.03656430210024374,-0.060142924926535245
384,64,Low,0.03656430210024374,-0.060142924926535245
385,64,Low,0.03656430210024374,-0.060142924926535245
386,64,Low,0.03656430210024374,-0.060142924926535245
387,64,Low,0.03656430210024374,-0.060142924926535245
388,64,Low,0.03656430210024374,-0.060142924926535245
389,64,Low,0.03656430210024374,-0.060142924926535245
390,64,Low,0.03656430210024374,-0.060142924926535245
391,64,Low,0.03656430210024374,-0.060142924926535245
392,64,Low,0.03656430210024374,-0.060142924926535245
393,64,Low,0.03656430210024374,-0.060142924926535245
394,64,Low,0.03656430210024374,-0.060142924926535245
395,64,Low,0.03656430210024374,-0.060142924926535245
396,64,Low,0.03656430210024374,-0.060142924926535245
397,64,Low,0.03656430210024374,-0.060142924926535245
398,64,Low,0.03656430210024374,-0.060142924926535245
399,64,Low,0.03656430210024374,-0.060142924926535245
400,64,Low,0.03656430210024374,-0.060142924926535245
401,64,Low,0.03656430210024374,-0.060142924926535245
402,64,Low,0.03656430210024374,-0.060142924926535245
403,64,Low,0.03656430210024374,-0.060142924926535245
404,64,Low,0.03656430210024374,-0.060142924926535245
405,64,Low,0.03656430210024374,-0.060142924926535245
406,64,Low,0.03656430210024374,-0.060142924926535245
407,64,Low,0.03656430210024374,-0.060142924926535245
408,64,Low,0.03656430210024374,-0.060142924926535245
409,64,Low,0.03656430210024374,-0.060142924926535245
410,64,Low,0.03656430210024374,-0.060142924926535245
411,64,Low,0.03656430210024374,-0.060142924926535245
412,64,Low,0.03656430210024374,-0.060142924926535245
413,37,Low,0.03997826684763333,-0.06575839722356348
414,37,Low,0.03997826684763333,-0.06575839722356348
415,37,Low,0.03997826684763333,-0.06575839722356348
416,37,Low,0.03997826684763333,-0.06575839722356348
417,37,Low,0.03997826684763333,-0.06575839722356348
418,37,Low,0.03997826684763333,-0.06575839722356348
419,37,Low,0.03997826684763333,-0.06575839722356348
420,37,Low,0.03997826684763333,-0.06575839722356348
421,37,Low,0.03997826684763333,-0.06575839722356348
422,37,Low,0.03997826684763333,-0.06575839722356348
423,37,Low,0.03997826684763333,-0.06575839722356348
424,37,Low,0.03997826684763333,-0.06575839722356348
425,37,Low,0.03997826684763333,-0.06575839722356348
426,37,Low,0.03997826684763333,-0.06575839722356348
427,37,Low,0.03997826684763333,-0.06575839722356348
428,37,Low,0.03997826684763333,-0.06575839722356348
429,37,Low,0.03997826684763333,-0.06575839722356348
430,37,Low,0.03997826684763333,-0.06575839722356348
431,37,Low,0.03997826684763333,-0.06575839722356348
432,37,Low,0.03997826684763333,-0.06575839722356348
433,37,Low,0.03997826684763333,-0.06575839722356348
434,37,Low,0.03997826684763333,-0.06575839722356348
435,37,Low,0.03997826684763333,-0.06575839722356348
436,37,Low,0.03997826684763333,-0.06575839722356348
437,37,Low,0.03997826684763333,-0.06575839722356348
438,37,Low,0.03997826684763333,-0.06575839722356348
439,37,Low,0.03997826684763333,-0.06575839722356348
440,37,Low,0.03997826684763333,-0.06575839722356348
441,37,Low,0.03997826684763333,-0.06575839722356348
442,37,Low,0.03997826684763333,-0.06575839722356348
443,37,Low,0.03997826684763333,-0.06575839722356348
444,37,Low,0.03997826684763333,-0.06575839722356348
445,37,Low,0.03997826684763333,-0.06575839722356348
446,37,Low,0.03997826684763333,-0.06575839722356348
447,37,Low,0.03997826684763333,-0.06575839722356348
448,37,Low,0.03997826684763333,-0.06575839722356348
449,37,Low,0.03997826684763333,-0.06575839722356348
450,37,Low,0.03997826684763333,-0.06575839722356348
451,37,Low,0.03997826684763333,-0.06575839722356348
452,37,Low,0.03997826684763333,-0.06575839722356348
453,37,Low,0.03997826684763333,-0.06575839722356348
454,37,Low,0.03997826684763333,-0.06575839722356348
455,37,Low,0.03997826684763333,-0.06575839722356348
456,37,Low,0.03997826684763333,-0.06575839722356348
457,37,Low,0.03997826684763333,-0.06575839722356348
458,37,Low,0.03997826684763333,-0.06575839722356348
459,37,Low,0.03997826684763333,-0.06575839722356348
460,37,Low,0.03997826684763333,-0.06575839722356348
461,37,Low,0.03997826684763333,-0.06575839722356348
462,37,Low,0.03997826684763333,-0.06575839722356348
463,37,Low,0.03997826684763333,-0.06575839722356348
464,37,Low,0.03997826684763333,-0.06575839722356348
465,37,Low,0.03997826684763333,-0.06575839722356348
466,37,Low,0.03997826684763333,-0.06575839722356348
467,37,Low,0.03997826684763333,-0.06575839722356348
468,37,Low,0.03997826684763333,-0.06575839722356348
469,37,Low,0.03997826684763333,-0.06575839722356348
470,37,Low,0.03997826684763333,-0.06575839722356348
471,37,Low,0.03997826684763333,-0.06575839722356348
472,10,Low,0.043119218811431846,-0.07092480345329782
473,10,Low,0.043119218811431846,-0.07092480345329782
474,10,Low,0.043119218811431846,-0.07092480345329782
475,10,Low,0.043119218811431846,-0.07092480345329782
476,10,Low,0.043119218811431846,-0.07092480345329782
477,10,Low,0.043119218811431846,-0.07092480345329782
478,10,Low,0.043119218811431846,-0.07092480345329782
479,10,Low,0.043119218811431846,-0.07092480345329782
480,10,Low,0.043119218811431846,-0.07092480345329782
481,10,Low,0.043119218811431846,-0.07092480345329782
482,10,Low,0.043119218811431846,-0.07092480345329782
483,10,Low,0.043119218811431846,-0.07092480345329782
484,10,Low,0.043119218811431846,-0.07092480345329782
485,10,Low,0.043119218811431846,-0.07092480345329782
486,10,Low,0.043119218811431846,-0.07092480345329782
487,10,Low,0.043119218811431846,-0.07092480345329782
488,10,Low,0.043119218811431846,-0.07092480345329782
489,10,Low,0.043119218811431846,-0.07092480345329782
490,10,Low,0.043119218811431846,-0.07092480345329782
491,10,Low,0.043119218811431846,-0.07092480345329782
492,10,Low,0.043119218811431846,-0.07092480345329782
493,10,Low,0.043119218811431846,-0.07092480345329782
494,10,Low,0.043119218811431846,-0.07092480345329782
495,10,Low,0.043119218811431846,-0.07092480345329782
496,10,Low,0.043119218811431846,-0.07092480345329782
497,10,Low,0.043119218811431846,-0.07092480345329782
498,10,Low,0.043119218811431846,-0.07092480345329782
499,10,Low,0.043119218811431846,-0.07092480345329782
500,10,Low,0.043119218811431846,-0.07092480345329782
501,10,Low,0.043119218811431846,-0.07092480345329782
502,10,Low,0.043119218811431846,-0.07092480345329782
503,10,Low,0.043119218811431846,-0.07092480345329782
504,10,Low,0.043119218811431846,-0.07092480345329782
505,10,Low,0.043119218811431846,-0.07092480345329782
506,10,Low,0.043119218811431846,-0.07092480345329782
507,10,Low,0.043119218811431846,-0.07092480345329782
508,10,Low,0.043119218811431846,-0.07092480345329782
509,10,Low,0.043119218811431846,-0.07092480345329782
510,10,Low,0.043119218811431846,-0.07092480345329782
511,10,Low,0.043119218811431846,-0.07092480345329782
512,10,Low,0.043119218811431846,-0.07092480345329782
513,10,Low,0.043119218811431846,-0.07092480345329782
514,10,Low,0.043119218811431846,-0.07092480345329782
515,10,Low,0.043119218811431846,-0.07092480345329782
516,10,Low,0.043119218811431846,-0.07092480345329782
517,10,Low,0.043119218811431846,-0.07092480345329782
518,10,Low,0.043119218811431846,-0.07092480345329782
519,10,Low,0.043119218811431846,-0.07092480345329782
520,10,Low,0.043119218811431846,-0.07092480345329782
521,10,Low,0.043119218811431846,-0.07092480345329782
522,10,Low,0.043119218811431846,-0.07092480345329782
523,10,Low,0.043119218811431846,-0.07092480345329782
524,10,Low,0.043119218811431846,-0.07092480345329782
525,10,Low,0.043119218811431846,-0.07092480345329782
526,10,Low,0.043119218811431846,-0.07092480345329782
527,10,Low,0.043119218811431846,-0.07092480345329782
528,10,Low,0.043119218811431846,-0.07092480345329782
529,10,Low,0.043119218811431846,-0.07092480345329782
530,10,Low,0.043119218811431846,-0.07092480345329782
531,69,Low,0.037477923585868614,-0.06164569854082611
532,69,Low,0.037477923585868614,-0.06164569854082611
533,69,Low,0.037477923585868614,-0.06164569854082611
534,69,Low,0.037477923585868614,-0.06164569854082611
535,69,Low,0.037477923585868614,-0.06164569854082611
536,69,Low,0.037477923585868614,-0.06164569854082611
537,69,Low,0.037477923585868614,-0.06164569854082611
