,FundID,Month,Return
351,25,2024-01,0.0119018782287961
352,25,2024-02,0.05215604989526194
353,25,2024-03,0.017901224001040564
354,64,2019-05,0.09222006730196815
355,64,2019-06,0.054069938558035685
356,64,2019-07,0.11881973291951746
357,64,2019-08,0.01855050593033844
358,64,2019-09,0.0030318549504895612
359,64,2019-10,0.08034717859804663
360,64,2019-11,0.07984895385401032
361,64,2019-12,0.12305399162649758
362,64,2020-01,0.06816702417480923
363,64,2020-02,0.10349349843268171
364,64,2020-03,0.09396853340563088
365,64,2020-04,0.056361018822633786
366,64,2020-05,0.12623148590625763
367,64,2020-06,0.073067626975223
368,64,2020-07,0.12424752174639671
369,64,2020-08,0.020027121957694762
370,64,2020-09,0.11959711848778698
371,64,2020-10,0.11771217429739747
372,64,2020-11,0.08521443712139179
373,64,2020-12,0.08157375235278409
374,64,2021-01,0.13091116749260515
375,64,2021-02,0.09297107416635
376,64,2021-03,0.1021850042981902
377,64,2021-04,0.08874353978482269
378,64,2021-05,0.09672504505745246
379,64,2021-06,0.06325933703878094
380,64,2021-07,0.06678273763036086
381,64,2021-08,0.031984290687985965
382,64,2021-09,0.0846215714485689
383,64,2021-10,0.08583714138099822
384,64,2021-11,0.10981675355050273
385,64,2021-12,0.07695223007752341
386,64,2022-01,0.10871805119242317
387,64,2022-02,0.12058587670632749
388,64,2022-03,0.059241616806816715
389,64,2022-04,0.029432913133904743
390,64,2022-05,0.08093990535257059
391,64,2022-06,0.09909676582310482
392,64,2022-07,0.022416097646334846
393,64,2022-08,0.09498165234019479
394,64,2022-09,0.1119470177871962
395,64,2022-10,0.12841289079959856
396,64,2022-11,0.07607721421039237
397,64,2022-12,0.1036760099984924
398,64,2023-01,0.06757923761999562
399,64,2023-02,0.09909196574234895
400,64,2023-03,0.11836841390135608
401,64,2023-04,0.1310545216746246
402,64,2023-05,0.13636718373670434
403,64,2023-06,0.011369267744441188
404,64,2023-07,0.06665944079677241
405,64,2023-08,0.06808755798797679
406,64,2023-09,0.020696550729321014
407,64,2023-10,0.08673327074454965
408,64,2023-11,0.03402370362629302
409,64,2023-12,0.08745715976961853
410,64,2024-01,0.08385008442060446
411,64,2024-02,0.07089148075388507
412,64,2024-03,0.10090202517074892
413,37,2019-05,0.1230899562157248
414,37,2019-06,0.027047221170116417
415,37,2019-07,0.051194617146363745
416,37,2019-08,0.06111830610925864
417,37,2019-09,0.024904260031075855
418,37,2019-10,0.13718304077923243
419,37,2019-11,0.07260160901336195
420,37,2019-12,0.0785148355530448
421,37,2020-01,0.11635411287530595
422,37,2020-02,0.010643274924961463
423,37,2020-03,0.10368779114833371
424,37,2020-04,0.02193905712934673
425,37,2020-05,0.12895921013070843
426,37,2020-06,0.0656902852292551
427,37,2020-07,0.09224368783439099
428,37,2020-08,0.037950723197809184
429,37,2020-09,0.006002623610766842
430,37,2020-10,0.04253886735880377
431,37,2020-11,0.03691252703304164
432,37,2020-12,0.13718313103137275
433,37,2021-01,0.10104885594367045
434,37,2021-02,0.10231804024852548
435,37,2021-03,0.09301936374256045
436,37,2021-04,0.03439099311187932
437,37,2021-05,0.03326260645411086
438,37,2021-06,0.07341752017257654
439,37,2021-07,0.05678869119236536
440,37,2021-08,0.0475599829439994
441,37,2021-09,0.10624969306404877
442,37,2021-10,0.10439009803074603
443,37,2021-11,0.07883147997730713
444,37,2021-12,0.1332190051423368
445,37,2022-01,0.07363133116103258
446,37,2022-02,0.06546812731368294
447,37,2022-03,0.04015291566217721
448,37,2022-04,0.05511509400529374
449,37,2022-05,0.06259115317347631
450,37,2022-06,0.08526020609333178
451,37,2022-07,0.01711764019399824
452,37,2022-08,0.08283917177039189
453,37,2022-09,0.12574762716310697
454,37,2022-10,0.022499167624743084
455,37,2022-11,0.08618821947610626
456,37,2022-12,0.08817644324527518
457,37,2023-01,0.1380257294738197
458,37,2023-02,0.08453415749162631
459,37,2023-03,0.0437685765980625
460,37,2023-04,0.015795308816919547
461,37,2023-05,0.01053103161734076
462,37,2023-06,0.10837329407418372
463,37,2023-07,0.04100237041683508
464,37,2023-08,0.013719917094690259
465,37,2023-09,0.13678554395360434
466,37,2023-10,0.011753817714044289
467,37,2023-11,0.07375728972965773
468,37,2023-12,0.03385909234513183
469,37,2024-01,0.030828267304847216
470,37,2024-02,0.07362020192211972
471,37,2024-03,0.138084453464955
472,10,2019-05,0.07441132003187803
473,10,2019-06,0.002557240015295226
474,10,2019-07,0.13658871955783375
475,10,2019-08,0.04462177147915565
476,10,2019-09,0.08110342830182769
477,10,2019-10,0.13340406442073088
478,10,2019-11,0.06360112765783713
479,10,2019-12,0.04533231703214997
480,10,2020-01,0.030586137057252542
481,10,2020-02,0.023191924981154213
482,10,2020-03,0.07240134025030047
483,10,2020-04,0.03582130683709277
484,10,2020-05,0.006875638252978707
485,10,2020-06,0.09836609033805593
486,10,2020-07,0.05977289942399552
487,10,2020-08,0.1193427168651182
488,10,2020-09,0.08672812413717294
489,10,2020-10,0.00025819299736074664
490,10,2020-11,0.10389222891714285
491,10,2020-12,0.029590832036860505
492,10,2021-01,0.030255564118324457
493,10,2021-02,0.07013284776039452
494,10,2021-03,0.08031223177095786
495,10,2021-04,0.005813718685473595
496,10,2021-05,0.0037417349686409353
497,10,2021-06,0.016003278549031146
498,10,2021-07,0.08500744213414772
499,10,2021-08,0.07280319420658984
500,10,2021-09,0.1281072762786982
501,10,2021-10,0.030983457191637215
502,10,2021-11,0.02577027229182024
503,10,2021-12,0.0021171471124918086
504,10,2022-01,0.07901652662844147
505,10,2022-02,0.11917462041366643
506,10,2022-03,0.13890695334678715
507,10,2022-04,0.12917379059836945
508,10,2022-05,0.0877200118401654
509,10,2022-06,0.03002349422713413
510,10,2022-07,0.12029917194322431
511,10,2022-08,0.1170863622653185
512,10,2022-09,0.06706087063856205
513,10,2022-10,0.11739639636803173
514,10,2022-11,0.0015882627711848963
515,10,2022-12,0.03621271483778508
516,10,2023-01,0.10915904700105968
517,10,2023-02,0.13255933662888553
518,10,2023-03,0.12379337606582536
519,10,2023-04,0.09561279763595201
520,10,2023-05,0.06574798065238541
521,10,2023-06,0.13642560481769309
522,10,2023-07,0.003665875345128076
523,10,2023-08,0.10158578924497429
524,10,2023-09,0.0999891189345797
525,10,2023-10,0.005506962698288512
526,10,2023-11,0.11693157409042862
527,10,2023-12,0.09460800647473039
528,10,2024-01,0.13616658333892223
529,10,2024-02,0.13913684097689477
530,10,2024-03,0.009395683447373541
531,69,2019-05,0.08250303861417567
532,69,2019-06,0.017482296686553416
533,69,2019-07,0.12540165145118273
534,69,2019-08,0.03550170108193362
535,69,2019-09,0.04441437212904071
536,69,2019-10,0.03429459017236566
537,69,2019-11,0.11175653496120834
538,69,2019-12,0.018812206702073016
539,69,2020-01,0.05868184629608013
540,69,2020-02,0.06056413867170339
541,69,2020-03,0.1170158958393968
542,69,2020-04,0.0953295378033578
543,69,2020-05,0.0631694263582009
544,69,2020-06,0.05981475144667862
545,69,2020-07,0.06736591836527235
546,69,2020-08,0.07390472427830755
547,69,2020-09,0.05138529509521113
548,69,2020-10,0.07108452995233458
549,69,2020-11,0.06825136987139635
550,69,2020-12,0.001073828523372844
551,69,2021-01,0.12262914776946328
552,69,2021-02,0.04679329511291903
553,69,2021-03,0.12530799804350662
554,69,2021-04,0.09570331579686046
555,69,2021-05,0.13143639744066787
556,69,2021-06,0.1218597750086045
557,69,2021-07,0.05879516305243746
558,69,2021-08,0.11404287279538211
559,69,2021-09,0.04134597693789147
560,69,2021-10,0.12322698584025668
561,69,2021-11,0.0764137642754958
562,69,2021-12,0.08480887901107609
563,69,2022-01,0.05391332503863451
564,69,2022-02,0.12034673441163536
565,69,2022-03,0.1253098390323904
566,69,2022-04,0.12911665076321893
567,69,2022-05,0.1382695727030471
568,69,2022-06,0.04679413609079837
569,69,2022-07,0.09581800785599948
570,69,2022-08,0.02177863712819224
571,69,2022-09,0.08987000370544695
572,69,2022-10,0.037700671735250234
573,69,2022-11,0.1289149471602995
574,69,2022-12,0.07998963442290054
575,69,2023-01,0.0630148678926383
576,69,2023-02,0.057763914015099456
577,69,2023-03,0.11826092310953197
578,69,2023-04,0.11835334141327991
579,69,2023-05,0.1296637682779844
580,69,2023-06,0.1290678877458528
581,69,2023-07,0.12169347128187841
582,69,2023-08,0.07456189249926415
583,69,2023-09,0.10678988036265603
584,69,2023-10,0.07787386325324186
585,69,2023-11,0.11746800667386592
586,69,2023-12,0.08295973108668167
587,69,2024-01,0.08973585771704692
588,69,2024-02,0.0962428357025594
589,69,2024-03,0.10843608097071275
590,31,2019-05,0.08851435931733855
591,31,2019-06,0.01803489460368776
592,31,2019-07,0.0214661513402779
593,31,2019-08,0.006445661839228558
594,31,2019-09,0.02826140547952982
595,31,2019-10,0.08776676822622971
596,31,2019-11,0.022106066744202603
597,31,2019-12,0.09762155183878447
598,31,2020-01,0.08745207460899072
599,31,2020-02,0.1393898402732892
600,31,2020-03,0.12748077708825067
601,31,2020-04,0.1383233079301582
602,31,2020-05,0.12410049466792905
603,31,2020-06,0.117299631646449
604,31,2020-07,0.01311633082448206
605,31,2020-08,0.12631643122763048
606,31,2020-09,0.10004881146731423
607,31,2020-10,0.09693554710099664
608,31,2020-11,0.12740647376273356
609,31,2020-12,0.022420539976246875
610,31,2021-01,0.09196417630598815
611,31,2021-02,0.0861728153094437
612,31,2021-03,0.008405313562403528
613,31,2021-04,0.12261502059814824
614,31,2021-05,0.10693054082699056
615,31,2021-06,0.133481282182747
616,31,2021-07,0.005627720973793877
617,31,2021-08,0.0763100899145341
618,31,2021-09,0.018382481243318923
619,31,2021-10,0.009327681111985599
620,31,2021-11,0.13780839490885224
621,31,2021-12,0.04778943714730942
622,31,2022-01,0.004945220211948891
623,31,2022-02,0.10230020237224542
624,31,2022-03,0.06752566535331783
625,31,2022-04,0.026554120512319673
626,31,2022-05,0.08090494510290232
627,31,2022-06,0.055554438774883357
628,31,2022-07,0.1020493428963581
629,31,2022-08,0.1084715038358514
630,31,2022-09,0.08943707894854157
631,31,2022-10,0.005829182649405443
632,31,2022-11,0.09264079779877867
633,31,2022-12,0.13167908712453305
634,31,2023-01,0.03197144927671395
635,31,2023-02,0.09822123300725949
636,31,2023-03,0.004299014785691098
637,31,2023-04,0.055104131266141214
638,31,2023-05,0.11423252493864294
639,31,2023-06,0.09935861596450114
640,31,2023-07,0.016218664147584053
641,31,2023-08,0.10429478338585127
642,31,2023-09,0.019442037818505935
643,31,2023-10,0.09405690798876327
644,31,2023-11,0.0565080550271537
645,31,2023-12,0.11748320144402327
646,31,2024-01,0.013693819750091483
647,31,2024-02,0.10334502589998795
648,31,2024-03,0.0547826326776674
649,86,2019-05,0.05068856266163721
650,86,2019-06,0.04392162457599612
651,86,2019-07,0.017907482523104888
652,86,2019-08,0.08265910101501475
653,86,2019-09,0.03238454738952536
654,86,2019-10,0.060863613985963703
655,86,2019-11,0.04939219760369251
656,86,2019-12,0.1254271517552548
657,86,2020-01,0.0354804981379847
658,86,2020-02,0.0590663549619259
659,86,2020-03,0.09888939981500323
660,86,2020-04,0.12524817210102168
661,86,2020-05,0.08410837799354623
662,86,2020-06,0.06412647593609204
663,86,2020-07,0.12484353045640997
664,86,2020-08,0.04664555600822518
665,86,2020-09,0.0647761955160658
666,86,2020-10,0.052940981975963475
667,86,2020-11,0.09020816494680353
668,86,2020-12,0.015121520526122341
669,86,2021-01,0.0765829491095122
670,86,2021-02,0.08692071846345391
671,86,2021-03,0.03859088860578683
672,86,2021-04,0.00806217675894935
673,86,2021-05,0.08101703573891428
674,86,2021-06,0.07516406492803734
675,86,2021-07,0.13842639255832437
676,86,2021-08,0.12484949761959095
677,86,2021-09,0.08047202868556984
678,86,2021-10,0.08178643126297085
679,86,2021-11,0.011530603783450936
680,86,2021-12,0.10070362668151228
681,86,2022-01,0.10061823147955298
682,86,2022-02,0.07391065708997532
683,86,2022-03,0.0689157719042782
684,86,2022-04,0.03924132291107131
685,86,2022-05,0.002600385019736633
686,86,2022-06,0.10186104979057548
687,86,2022-07,0.13121216094172466
688,86,2022-08,0.03947955755177683
689,86,2022-09,0.0487564113212387
690,86,2022-10,0.13955949810096896
691,86,2022-11,0.08089757691815132
692,86,2022-12,0.02627585738883124
693,86,2023-01,0.05025227575375356
694,86,2023-02,0.07751129571843202
695,86,2023-03,0.018490101844193255
696,86,2023-04,0.1243221289033371
697,86,2023-05,0.031388799952096966
698,86,2023-06,0.011629933905338752
699,86,2023-07,0.10104601223385389
700,86,2023-08,0.07615845141825518
701,86,2023-09,0.012563752704759429
702,86,2023-10,0.10201425708353754
703,86,2023-11,0.07416600797643759
704,86,2023-12,0.12069350725390504
705,86,2024-01,0.07589161303812932
706,86,2024-02,0.013065483365129612
707,86,2024-03,0.13854712716236411
708,16,2019-05,0.08186123217312108
709,16,2019-06,0.03827023994699175
710,16,2019-07,0.003443506029364616
711,16,2019-08,0.04858776973019755
712,16,2019-09,0.0304794645333367
713,16,2019-10,0.10333520920122218
714,16,2019-11,0.09074268100272859
715,16,2019-12,0.13798429717596516
716,16,2020-01,0.0023432047814248994
717,16,2020-02,0.1038159563805249
718,16,2020-03,0.09142828455499935
719,16,2020-04,0.07430272533461842
720,16,2020-05,0.003850456879116362
721,16,2020-06,0.12464458859985182
722,16,2020-07,0.10750230070723847
723,16,2020-08,0.03412442944962307
724,16,2020-09,0.016587518456036742
725,16,2020-10,0.049510150041183525
726,16,2020-11,0.09549643058618709
727,16,2020-12,0.013873004218994954
728,16,2021-01,0.017524137460389555
729,16,2021-02,0.037448721965320564
730,16,2021-03,0.09034929119246114
731,16,2021-04,0.06434167400336732
732,16,2021-05,0.11623770084640346
733,16,2021-06,0.015227500298432511
734,16,2021-07,0.11286893981923646
735,16,2021-08,0.06432024763659519
736,16,2021-09,0.031077999509649023
737,16,2021-10,0.015187223914794165
738,16,2021-11,0.12647366302774765
739,16,2021-12,0.07788019542564083
740,16,2022-01,0.038948437358212795
741,16,2022-02,0.11815541418234515
742,16,2022-03,0.11448834328230187
743,16,2022-04,0.09175445192956264
744,16,2022-05,0.05454012450584553
745,16,2022-06,0.10565909928055645
746,16,2022-07,0.08757299519525515
747,16,2022-08,0.1251313726160526
748,16,2022-09,0.10282002728378854
749,16,2022-10,0.1102800903239714
750,16,2022-11,0.07003144695639317
751,16,2022-12,0.047181199332269316
752,16,2023-01,0.036998136125578014
753,16,2023-02,0.13632284778662346
754,16,2023-03,0.01674082507389218
755,16,2023-04,0.13285360500219284
756,16,2023-05,0.10811840797132218
757,16,2023-06,0.08905215657515451
758,16,2023-07,0.06803830619854703
759,16,2023-08,0.04185802174662929
760,16,2023-09,0.13139768876502142
761,16,2023-10,0.12823873311635467
762,16,2023-11,0.025568481092046475
763,16,2023-12,0.025932902959052186
764,16,2024-01,0.015633533148006105
765,16,2024-02,0.013214153789586255
766,16,2024-03,0.0011901012944024304
767,65,2019-05,0.07330605907869132
768,65,2019-06,0.05844897227909193
769,65,2019-07,0.0910750765710344
770,65,2019-08,0.11893003878407239
771,65,2019-09,0.00789846664370162
772,65,2019-10,0.033256084136136344
773,65,2019-11,0.04321732007412259
774,65,2019-12,0.007858705978581562
775,65,2020-01,0.1032696272801243
